Timestamp, FPS
2024-10-13 14:49:37.605, 32.46911
2024-10-13 14:49:37.638, 31.18539
2024-10-13 14:49:37.684, 21.78498
2024-10-13 14:49:37.720, 31.417
2024-10-13 14:49:37.753, 28.19292
2024-10-13 14:49:37.785, 29.30274
2024-10-13 14:49:37.817, 32.61451
2024-10-13 14:49:37.849, 30.51404
2024-10-13 14:49:37.899, 20.83893
2024-10-13 14:49:37.935, 27.31539
2024-10-13 14:49:37.986, 19.87017
2024-10-13 14:49:38.028, 23.77002
2024-10-13 14:49:38.076, 21.48292
2024-10-13 14:49:38.130, 18.51848
2024-10-13 14:49:38.169, 26.52618
2024-10-13 14:49:38.206, 27.00316
2024-10-13 14:49:38.244, 25.3551
2024-10-13 14:49:38.288, 23.69949
2024-10-13 14:49:38.339, 19.12338
2024-10-13 14:49:38.374, 28.14055
2024-10-13 14:49:38.412, 27.07891
2024-10-13 14:49:38.453, 27.0806
2024-10-13 14:49:38.500, 22.7055
2024-10-13 14:49:38.555, 17.56562
2024-10-13 14:49:38.598, 23.4878
2024-10-13 14:49:38.636, 24.34032
2024-10-13 14:49:38.676, 25.60347
2024-10-13 14:49:38.714, 25.16559
2024-10-13 14:49:38.768, 19.48137
2024-10-13 14:49:38.805, 25.32062
2024-10-13 14:49:38.842, 26.4999
2024-10-13 14:49:38.881, 26.55387
2024-10-13 14:49:38.920, 25.10034
2024-10-13 14:49:38.974, 19.54515
2024-10-13 14:49:39.012, 25.10336
2024-10-13 14:49:39.051, 25.20345
2024-10-13 14:49:39.090, 26.32472
2024-10-13 14:49:39.129, 25.62926
2024-10-13 14:49:39.181, 19.4391
2024-10-13 14:49:39.222, 24.32268
2024-10-13 14:49:39.263, 25.18188
2024-10-13 14:49:39.303, 24.55983
2024-10-13 14:49:39.344, 24.72915
2024-10-13 14:49:39.399, 18.0841
2024-10-13 14:49:39.441, 24.26048
2024-10-13 14:49:39.482, 24.24942
2024-10-13 14:49:39.523, 24.91082
2024-10-13 14:49:39.562, 24.3676
2024-10-13 14:49:39.617, 18.6507
2024-10-13 14:49:39.659, 24.52231
2024-10-13 14:49:39.702, 23.47638
2024-10-13 14:49:39.745, 23.55801
2024-10-13 14:49:39.788, 23.24927
2024-10-13 14:49:39.845, 16.97943
2024-10-13 14:49:39.888, 23.92327
2024-10-13 14:49:39.931, 23.1732
2024-10-13 14:49:39.972, 23.59086
2024-10-13 14:49:40.014, 24.42557
2024-10-13 14:49:40.071, 17.66937
2024-10-13 14:49:40.113, 23.30231
2024-10-13 14:49:40.158, 23.76245
